CensusTract,State,County,PCTGQTRS,GroupQuartersFlag
42101020800,Pennsylvania,Philadelphia County,10.71,0
42101024100,Pennsylvania,Philadelphia County,25.4,0
42101026900,Pennsylvania,Philadelphia County,15.14,0
42101027902,Pennsylvania,Philadelphia County,43.58,0
42101033300,Pennsylvania,Philadelphia County,16.52,0
42101036000,Pennsylvania,Philadelphia County,11.43,0
42101036400,Pennsylvania,Philadelphia County,61.59,0
42101036900,Pennsylvania,Philadelphia County,85.23,1
42101037600,Pennsylvania,Philadelphia County,26.22,0
42101037700,Pennsylvania,Philadelphia County,30.49,0
42101038300,Pennsylvania,Philadelphia County,26.27,0
42101038700,Pennsylvania,Philadelphia County,30.24,0
42101038900,Pennsylvania,Philadelphia County,10.78,0
42101980000,Pennsylvania,Philadelphia County,76.87,1
42101980200,Pennsylvania,Philadelphia County,66.27,0
42101980700,Pennsylvania,Philadelphia County,80.0,1
42101989100,Pennsylvania,Philadelphia County,100.0,1
42103950501,Pennsylvania,Pike County,20.23,0
42107000400,Pennsylvania,Schuylkill County,59.37,0
42107000900,Pennsylvania,Schuylkill County,21.34,0
42109980705,Pennsylvania,Snyder County,82.32,1
42111020800,Pennsylvania,Somerset County,38.15,0
42111020900,Pennsylvania,Somerset County,23.15,0
42113960100,Pennsylvania,Sullivan County,10.24,0
42117950600,Pennsylvania,Tioga County,25.29,0
42119980101,Pennsylvania,Union County,99.77,1
42119980501,Pennsylvania,Union County,96.15,1
42119980800,Pennsylvania,Union County,98.1,1
42125704100,Pennsylvania,Washington County,50.83,0
42125753700,Pennsylvania,Washington County,24.17,0
42125754200,Pennsylvania,Washington County,13.9,0
42125792100,Pennsylvania,Washington County,18.74,0
42125792200,Pennsylvania,Washington County,48.75,0
42127960900,Pennsylvania,Wayne County,45.35,0
42129803902,Pennsylvania,Westmoreland County,20.99,0
42129804702,Pennsylvania,Westmoreland County,29.04,0
42129807402,Pennsylvania,Westmoreland County,19.74,0
42133000900,Pennsylvania,York County,16.24,0
42133010110,Pennsylvania,York County,31.58,0
42133010510,Pennsylvania,York County,40.51,0
44001030800,Rhode Island,Bristol County,39.56,0
44005040900,Rhode Island,Newport County,23.58,0
44005041200,Rhode Island,Newport County,73.47,1
44007000101,Rhode Island,Providence County,23.58,0
44007000600,Rhode Island,Providence County,12.67,0
44007000700,Rhode Island,Providence County,11.53,0
44007000800,Rhode Island,Providence County,43.51,0
44007000900,Rhode Island,Providence County,11.01,0
44007002000,Rhode Island,Providence County,16.59,0
44007002400,Rhode Island,Providence County,29.3,0
44007002700,Rhode Island,Providence County,21.14,0
44007003601,Rhode Island,Providence County,32.13,0
44007003602,Rhode Island,Providence County,73.12,1
44007012103,Rhode Island,Providence County,10.7,0
44007012601,Rhode Island,Providence County,62.64,0
44007014200,Rhode Island,Providence County,66.47,0
44009051400,Rhode Island,Washington County,90.73,1
45001950200,South Carolina,Abbeville County,15.38,0
45003021300,South Carolina,Aiken County,19.14,0
45005970400,South Carolina,Allendale County,30.36,0
45007000200,South Carolina,Anderson County,22.41,0
45007001000,South Carolina,Anderson County,12.56,0
45009960100,South Carolina,Bamberg County,14.2,0
45013000400,South Carolina,Beaufort County,71.51,1
45013001000,South Carolina,Beaufort County,77.91,1
45015020102,South Carolina,Berkeley County,14.32,0
45015020504,South Carolina,Berkeley County,12.08,0
45015020724,South Carolina,Berkeley County,71.69,1
45019000400,South Carolina,Charleston County,40.32,0
45019000700,South Carolina,Charleston County,44.32,0
45019003115,South Carolina,Charleston County,15.38,0
45019003200,South Carolina,Charleston County,54.76,0
45019003900,South Carolina,Charleston County,43.96,0
45019005200,South Carolina,Charleston County,50.54,0
45019005500,South Carolina,Charleston County,11.25,0
45027960201,South Carolina,Clarendon County,42.37,0
45031010600,South Carolina,Darlington County,10.74,0
45035010400,South Carolina,Dorchester County,22.83,0
45037970202,South Carolina,Edgefield County,30.82,0
45037970400,South Carolina,Edgefield County,17.19,0
45041000101,South Carolina,Florence County,14.32,0
45041000500,South Carolina,Florence County,22.05,0
45041001000,South Carolina,Florence County,12.97,0
45045000100,South Carolina,Greenville County,51.92,0
45045000500,South Carolina,Greenville County,10.81,0
45045000700,South Carolina,Greenville County,24.11,0
45045000900,South Carolina,Greenville County,11.72,0
45045001203,South Carolina,Greenville County,78.62,1
45045003201,South Carolina,Greenville County,19.28,0
45045003801,South Carolina,Greenville County,33.62,0
45045004002,South Carolina,Greenville County,27.26,0
45047970201,South Carolina,Greenwood County,17.94,0
45047970301,South Carolina,Greenwood County,23.81,0
45049920400,South Carolina,Hampton County,21.73,0
45051060405,South Carolina,Horry County,23.0,0
45051070701,South Carolina,Horry County,11.78,0
45053950202,South Carolina,Jasper County,17.78,0
45057010200,South Carolina,Lancaster County,18.27,0
45059920600,South Carolina,Laurens County,10.13,0
45059920800,South Carolina,Laurens County,25.89,0
45061920302,South Carolina,Lee County,32.58,0
45063021027,South Carolina,Lexington County,10.2,0
45063021029,South Carolina,Lexington County,27.4,0
45065920200,South Carolina,McCormick County,21.72,0
45069960302,South Carolina,Marlboro County,58.64,0
45071950202,South Carolina,Newberry County,13.34,0
45075011200,South Carolina,Orangeburg County,71.09,1
45077011202,South Carolina,Pickens County,95.21,1
45077011205,South Carolina,Pickens County,11.15,0
45079000100,South Carolina,Richland County,16.05,0
45079001000,South Carolina,Richland County,50.98,0
45079001300,South Carolina,Richland County,17.09,0
45079001600,South Carolina,Richland County,12.46,0
45079002800,South Carolina,Richland County,42.97,0
45079002900,South Carolina,Richland County,82.02,1
45079003000,South Carolina,Richland County,35.45,0
45079003100,South Carolina,Richland County,41.63,0
45079010408,South Carolina,Richland County,99.87,1
45079010501,South Carolina,Richland County,15.74,0
45079010806,South Carolina,Richland County,100.0,1
45079011501,South Carolina,Richland County,99.95,1
45079011502,South Carolina,Richland County,29.4,0
45079011702,South Carolina,Richland County,25.89,0
45083020301,South Carolina,Spartanburg County,57.66,0
45083021200,South Carolina,Spartanburg County,17.17,0
45083021600,South Carolina,Spartanburg County,22.55,0
45083021700,South Carolina,Spartanburg County,11.3,0
45083021802,South Carolina,Spartanburg County,21.52,0
45083023802,South Carolina,Spartanburg County,23.52,0
45085000100,South Carolina,Sumter County,23.73,0
45085000300,South Carolina,Sumter County,14.65,0
45085000800,South Carolina,Sumter County,22.3,0
45089970802,South Carolina,Williamsburg County,100.0,1
45091060501,South Carolina,York County,11.42,0
45091060600,South Carolina,York County,99.89,1
46005956600,South Dakota,Beadle County,15.16,0
46009967700,South Dakota,Bon Homme County,35.51,0
46011958802,South Dakota,Brookings County,16.47,0
46011958900,South Dakota,Brookings County,30.86,0
46013951600,South Dakota,Brown County,13.29,0
46025955800,South Dakota,Clark County,13.25,0
46027965900,South Dakota,Clay County,35.55,0
46035962900,South Dakota,Davison County,11.4,0
46045962100,South Dakota,Edmunds County,15.39,0
46049961100,South Dakota,Faulk County,21.02,0
46061964100,South Dakota,Hanson County,15.61,0
46067968600,South Dakota,Hutchinson County,10.09,0
46067968800,South Dakota,Hutchinson County,17.61,0
46081966301,South Dakota,Lawrence County,14.57,0
46089963100,South Dakota,McPherson County,14.11,0
46093020200,South Dakota,Meade County,40.77,0
46099000100,South Dakota,Minnehaha County,39.68,0
46099000500,South Dakota,Minnehaha County,15.65,0
46099001500,South Dakota,Minnehaha County,15.1,0
46099010600,South Dakota,Minnehaha County,20.71,0
46103010200,South Dakota,Pennington County,15.11,0
46103010500,South Dakota,Pennington County,17.28,0
46135966301,South Dakota,Yankton County,18.78,0
46135966302,South Dakota,Yankton County,20.9,0
47007953200,Tennessee,Bledsoe County,23.58,0
47009010600,Tennessee,Blount County,26.02,0
47011010500,Tennessee,Bradley County,44.0,0
47017962202,Tennessee,Carroll County,13.92,0
47019070900,Tennessee,Carter County,17.01,0
47023970200,Tennessee,Chester County,22.56,0
47025970300,Tennessee,Claiborne County,14.06,0
47037011700,Tennessee,Davidson County,11.35,0
47037012802,Tennessee,Davidson County,32.95,0
47037013000,Tennessee,Davidson County,99.59,1
47037013601,Tennessee,Davidson County,20.35,0
47037013602,Tennessee,Davidson County,90.24,1
47037014200,Tennessee,Davidson County,25.48,0
47037015501,Tennessee,Davidson County,10.61,0
47037015613,Tennessee,Davidson County,38.86,0
47037015900,Tennessee,Davidson County,36.03,0
47037016400,Tennessee,Davidson County,63.7,0
47037016500,Tennessee,Davidson County,93.61,1
47037017000,Tennessee,Davidson County,24.73,0
47037017702,Tennessee,Davidson County,29.99,0
47037019500,Tennessee,Davidson County,38.57,0
47051960700,Tennessee,Franklin County,37.71,0
47059090200,Tennessee,Greene County,25.77,0
47059090400,Tennessee,Greene County,10.88,0
47065003100,Tennessee,Hamilton County,38.76,0
47065010901,Tennessee,Hamilton County,10.09,0
47065011203,Tennessee,Hamilton County,23.79,0
47065011311,Tennessee,Hamilton County,19.36,0
47065012400,Tennessee,Hamilton County,63.24,0
47069950200,Tennessee,Hardeman County,53.45,0
47081950500,Tennessee,Hickman County,51.52,0
47089070300,Tennessee,Jefferson County,15.06,0
47091956100,Tennessee,Johnson County,37.2,0
47093000100,Tennessee,Knox County,15.2,0
47093000901,Tennessee,Knox County,98.4,1
47093000902,Tennessee,Knox County,91.46,1
47093003700,Tennessee,Knox County,11.16,0
47093005201,Tennessee,Knox County,14.53,0
47093005502,Tennessee,Knox County,13.3,0
47093006600,Tennessee,Knox County,21.06,0
47093006900,Tennessee,Knox County,21.84,0
47095960100,Tennessee,Lake County,43.92,0
47097050100,Tennessee,Lauderdale County,61.95,0
47113000300,Tennessee,Madison County,14.99,0
47113000500,Tennessee,Madison County,22.51,0
47113000700,Tennessee,Madison County,12.03,0
47113000800,Tennessee,Madison County,31.71,0
47113001605,Tennessee,Madison County,33.88,0
47125100100,Tennessee,Montgomery County,32.0,0
47125100800,Tennessee,Montgomery County,34.48,0
47125101400,Tennessee,Montgomery County,14.82,0
47125980100,Tennessee,Montgomery County,100.0,1
47129110300,Tennessee,Morgan County,41.43,0
47141000800,Tennessee,Putnam County,35.46,0
47143975401,Tennessee,Rhea County,10.35,0
47149041500,Tennessee,Rutherford County,98.04,1
47149041800,Tennessee,Rutherford County,20.32,0
47155080801,Tennessee,Sevier County,19.66,0
47157001600,Tennessee,Shelby County,37.33,0
47157002000,Tennessee,Shelby County,10.97,0
47157003100,Tennessee,Shelby County,12.73,0
47157003200,Tennessee,Shelby County,11.31,0
47157003600,Tennessee,Shelby County,18.0,0
47157003700,Tennessee,Shelby County,12.12,0
47157007300,Tennessee,Shelby County,48.19,0
47157010500,Tennessee,Shelby County,12.72,0
47157011300,Tennessee,Shelby County,20.92,0
47157011400,Tennessee,Shelby County,44.84,0
47157020400,Tennessee,Shelby County,25.13,0
47157021200,Tennessee,Shelby County,99.93,1
47157980100,Tennessee,Shelby County,98.41,1
47157980400,Tennessee,Shelby County,95.56,1
47163043402,Tennessee,Sullivan County,12.49,0
47165020700,Tennessee,Sumner County,13.17,0
47167041000,Tennessee,Tipton County,18.71,0
47179060700,Tennessee,Washington County,100.0,1
47181950100,Tennessee,Wayne County,41.83,0
47183968202,Tennessee,Weakley County,71.25,1
47189030700,Tennessee,Wilson County,11.11,0
48001950401,Texas,Anderson County,96.26,1
48001950402,Texas,Anderson County,97.08,1
48001950901,Texas,Anderson County,19.08,0
48005001001,Texas,Angelina County,21.63,0
48021950501,Texas,Bastrop County,18.97,0
48025950201,Texas,Bee County,89.22,1
48027020900,Texas,Bell County,16.91,0
48027021500,Texas,Bell County,11.09,0
48027021602,Texas,Bell County,41.42,0
48027023202,Texas,Bell County,27.34,0
48027023204,Texas,Bell County,52.25,0
48027980001,Texas,Bell County,100.0,1
48029110100,Texas,Bexar County,31.9,0
48029110600,Texas,Bexar County,62.43,0
48029110800,Texas,Bexar County,10.99,0
48029110900,Texas,Bexar County,15.66,0
48029120100,Texas,Bexar County,53.21,0
48029121506,Texas,Bexar County,10.75,0
48029131700,Texas,Bexar County,11.76,0
48029141101,Texas,Bexar County,14.67,0
48029152000,Texas,Bexar County,10.86,0
48029161400,Texas,Bexar County,91.38,1
48029161902,Texas,Bexar County,23.8,0
48029171302,Texas,Bexar County,26.12,0
48029181402,Texas,Bexar County,16.39,0
48029181820,Texas,Bexar County,47.13,0
48029190400,Texas,Bexar County,44.84,0
48029192000,Texas,Bexar County,19.55,0
48029192200,Texas,Bexar County,13.53,0
48029980003,Texas,Bexar County,26.08,0
48029980100,Texas,Bexar County,77.74,1
48037010500,Texas,Bowie County,33.16,0
48037011100,Texas,Bowie County,25.98,0
48037011501,Texas,Bowie County,34.88,0
48039661900,Texas,Brazoria County,51.41,0
48039662200,Texas,Brazoria County,12.07,0
48039663000,Texas,Brazoria County,24.6,0
48039663100,Texas,Brazoria County,17.37,0
48041000202,Texas,Brazos County,16.01,0
48041000400,Texas,Brazos County,16.21,0
48041001400,Texas,Brazos County,20.29,0
48041002015,Texas,Brazos County,99.96,1
48049950700,Texas,Brown County,34.11,0
48049951300,Texas,Brown County,16.66,0
48053960300,Texas,Burnet County,13.94,0
48055960200,Texas,Caldwell County,23.97,0
48055960500,Texas,Caldwell County,22.48,0
48061012301,Texas,Cameron County,17.28,0
48061013801,Texas,Cameron County,10.2,0
48061014001,Texas,Cameron County,13.85,0
48073950900,Texas,Cherokee County,39.43,0
48075950100,Texas,Childress County,63.11,0
48085030604,Texas,Collin County,33.73,0
48085030701,Texas,Collin County,21.95,0
48095950300,Texas,Concho County,38.85,0
48099010201,Texas,Coryell County,98.58,1
48099010300,Texas,Coryell County,23.01,0
48099010503,Texas,Coryell County,100.0,1
48099980000,Texas,Coryell County,15.38,0
48113000401,Texas,Dallas County,13.85,0
48113002200,Texas,Dallas County,21.02,0
48113006002,Texas,Dallas County,13.48,0
48113007823,Texas,Dallas County,26.54,0
48113010000,Texas,Dallas County,75.79,1
48113014204,Texas,Dallas County,18.37,0
48113016521,Texas,Dallas County,21.63,0
48113016902,Texas,Dallas County,41.69,0
48113017001,Texas,Dallas County,23.34,0
48113019302,Texas,Dallas County,46.73,0
48113020400,Texas,Dallas County,25.19,0
48115950402,Texas,Dawson County,53.31,0
48121020601,Texas,Denton County,30.86,0
48121020900,Texas,Denton County,44.62,0
48121021000,Texas,Denton County,52.04,0
48121021202,Texas,Denton County,27.79,0
48123970200,Texas,DeWitt County,25.43,0
48125950300,Texas,Dickens County,12.89,0
48129950200,Texas,Donley County,11.67,0
48131950100,Texas,Duval County,10.84,0
48135002400,Texas,Ector County,11.45,0
48141001502,Texas,El Paso County,21.41,0
48141002100,Texas,El Paso County,11.34,0
48141003402,Texas,El Paso County,15.38,0
48141010101,Texas,El Paso County,48.24,0
48141010102,Texas,El Paso County,47.28,0
48141010103,Texas,El Paso County,58.39,0
48141010203,Texas,El Paso County,41.63,0
48141010339,Texas,El Paso County,36.33,0
48143950400,Texas,Erath County,15.3,0
48143950500,Texas,Erath County,11.41,0
48145000400,Texas,Falls County,26.58,0
48145000800,Texas,Falls County,33.57,0
48147950401,Texas,Fannin County,46.45,0
48147950402,Texas,Fannin County,12.98,0
48157672800,Texas,Fort Bend County,12.43,0
48157673700,Texas,Fort Bend County,97.74,1
48157674700,Texas,Fort Bend County,11.14,0
48161000600,Texas,Freestone County,27.48,0
48163950200,Texas,Frio County,23.95,0
48163950300,Texas,Frio County,26.81,0
48167724000,Texas,Galveston County,74.89,1
48169950100,Texas,Garza County,32.64,0
48179950100,Texas,Gray County,30.96,0
48181001400,Texas,Grayson County,14.82,0
48183001100,Texas,Gregg County,27.96,0
48183001500,Texas,Gregg County,21.14,0
48185180400,Texas,Grimes County,95.86,1
48187210300,Texas,Guadalupe County,12.04,0
48189950600,Texas,Hale County,40.12,0
48201100000,Texas,Harris County,51.32,0
48201210100,Texas,Harris County,98.95,1
48201232500,Texas,Harris County,15.57,0
48201250301,Texas,Harris County,28.22,0
48201253400,Texas,Harris County,13.12,0
48201310100,Texas,Harris County,14.94,0
48201312000,Texas,Harris County,42.92,0
48201312100,Texas,Harris County,99.45,1
48201312500,Texas,Harris County,32.28,0
48201312800,Texas,Harris County,32.98,0
48201312900,Texas,Harris County,10.48,0
48201313100,Texas,Harris County,19.52,0
48201314002,Texas,Harris County,10.66,0
48201410702,Texas,Harris County,13.16,0
48201412100,Texas,Harris County,99.74,1
48201422800,Texas,Harris County,19.81,0
48201510100,Texas,Harris County,14.15,0
48203020402,Texas,Harrison County,16.32,0
48205950200,Texas,Hartley County,23.19,0
48207950300,Texas,Haskell County,13.59,0
48209010200,Texas,Hays County,77.88,1
48209010304,Texas,Hays County,11.98,0
48215023512,Texas,Hidalgo County,84.92,1
48215024600,Texas,Hidalgo County,11.52,0
48217960600,Texas,Hill County,11.36,0
48219950500,Texas,Hockley County,11.0,0
48221160100,Texas,Hood County,11.12,0
48225950300,Texas,Houston County,10.32,0
48225950700,Texas,Houston County,48.42,0
48227950300,Texas,Howard County,32.29,0
48227950802,Texas,Howard County,73.31,1
48231960600,Texas,Hunt County,24.76,0
48237950100,Texas,Jack County,38.05,0
48241950400,Texas,Jasper County,11.66,0
48245000900,Texas,Jefferson County,10.06,0
48245002600,Texas,Jefferson County,29.22,0
48245011201,Texas,Jefferson County,11.42,0
48245011202,Texas,Jefferson County,100.0,1
48245011203,Texas,Jefferson County,100.0,1
48245011302,Texas,Jefferson County,99.9,1
48245011304,Texas,Jefferson County,44.12,0
48251130408,Texas,Johnson County,14.28,0
48251130800,Texas,Johnson County,11.81,0
48253020101,Texas,Jones County,19.69,0
48253020102,Texas,Jones County,99.91,1
48255970200,Texas,Karnes County,10.82,0
48255970300,Texas,Karnes County,40.02,0
48265960600,Texas,Kerr County,13.23,0
48273020300,Texas,Kleberg County,20.46,0
48283950300,Texas,La Salle County,22.99,0
48291700200,Texas,Liberty County,19.99,0
48291700900,Texas,Liberty County,65.21,0
48293970400,Texas,Limestone County,20.44,0
48293970600,Texas,Limestone County,16.7,0
48297950100,Texas,Live Oak County,21.97,0
48303000201,Texas,Lubbock County,16.7,0
48303000500,Texas,Lubbock County,87.41,1
48303000700,Texas,Lubbock County,51.4,0
48303010508,Texas,Lubbock County,11.73,0
48309000100,Texas,McLennan County,19.92,0
48309000300,Texas,McLennan County,97.96,1
48309001300,Texas,McLennan County,11.99,0
48309001800,Texas,McLennan County,35.19,0
48309003300,Texas,McLennan County,15.38,0
48309003601,Texas,McLennan County,11.25,0
48313000100,Texas,Madison County,67.29,1
48325000300,Texas,Medina County,22.98,0
48335950200,Texas,Mitchell County,32.81,0
48339693900,Texas,Montgomery County,16.07,0
48347950600,Texas,Nacogdoches County,63.44,0
48349970800,Texas,Navarro County,10.55,0
48351950200,Texas,Newton County,11.6,0
48353950100,Texas,Nolan County,10.43,0
48355000800,Texas,Nueces County,18.25,0
48355001100,Texas,Nueces County,16.15,0
48355001200,Texas,Nueces County,11.67,0
48355002706,Texas,Nueces County,99.84,1
48355002900,Texas,Nueces County,11.4,0
48355006400,Texas,Nueces County,34.61,0
48359950100,Texas,Oldham County,13.74,0
48367140502,Texas,Parker County,30.75,0
48371950500,Texas,Pecos County,36.06,0
48373210203,Texas,Polk County,57.55,0
48375013200,Texas,Potter County,10.94,0
48375014401,Texas,Potter County,71.69,1
48375015400,Texas,Potter County,12.96,0
48381021802,Texas,Randall County,23.61,0
48389950100,Texas,Reeves County,70.25,1
48401950400,Texas,Rusk County,12.0,0
48401950502,Texas,Rusk County,43.94,0
48401950700,Texas,Rusk County,39.71,0
48411950200,Texas,San Saba County,17.7,0
48415950100,Texas,Scurry County,26.73,0
48423000500,Texas,Smith County,17.15,0
48423000900,Texas,Smith County,27.69,0
48427950500,Texas,Starr County,12.86,0
48429950500,Texas,Stephens County,15.48,0
48437950200,Texas,Swisher County,28.67,0
48439100602,Texas,Tarrant County,48.39,0
48439101700,Texas,Tarrant County,28.51,0
48439104201,Texas,Tarrant County,53.88,0
48439105902,Texas,Tarrant County,26.63,0
48439122300,Texas,Tarrant County,33.8,0
48439123200,Texas,Tarrant County,11.55,0
48439123300,Texas,Tarrant County,37.08,0
48439123400,Texas,Tarrant County,20.3,0
48439123600,Texas,Tarrant County,10.66,0
48441010100,Texas,Taylor County,25.35,0
48441010200,Texas,Taylor County,22.42,0
48441010300,Texas,Taylor County,10.96,0
48441012100,Texas,Taylor County,99.79,1
48441012300,Texas,Taylor County,14.64,0
48441013000,Texas,Taylor County,99.36,1
48445950300,Texas,Terry County,32.76,0
48451001301,Texas,Tom Green County,23.18,0
48451001500,Texas,Tom Green County,85.55,1
48451001800,Texas,Tom Green County,19.46,0
48453000203,Texas,Travis County,18.18,0
48453000601,Texas,Travis County,91.19,1
48453000603,Texas,Travis County,10.54,0
48453000604,Texas,Travis County,33.79,0
48453000700,Texas,Travis County,14.79,0
48453000901,Texas,Travis County,12.09,0
48453001100,Texas,Travis County,19.59,0
48453001606,Texas,Travis County,100.0,1
48453002208,Texas,Travis County,14.8,0
48453002308,Texas,Travis County,17.96,0
48453002319,Texas,Travis County,100.0,1
48457950200,Texas,Tyler County,27.49,0
48457950300,Texas,Tyler County,11.02,0
48465950500,Texas,Val Verde County,22.86,0
48469000100,Texas,Victoria County,20.68,0
48471790101,Texas,Walker County,71.92,1
48471790200,Texas,Walker County,14.11,0
48471790400,Texas,Walker County,46.93,0
48471790500,Texas,Walker County,21.08,0
48471790600,Texas,Walker County,32.91,0
48471790700,Texas,Walker County,16.61,0
48471790800,Texas,Walker County,16.87,0
48473680400,Texas,Waller County,100.0,1
48477170400,Texas,Washington County,15.48,0
48479001714,Texas,Webb County,21.87,0
48479001817,Texas,Webb County,22.12,0
48479001900,Texas,Webb County,10.78,0
48485010100,Texas,Wichita County,22.35,0
48485011500,Texas,Wichita County,16.14,0
48485012000,Texas,Wichita County,12.35,0
48485013100,Texas,Wichita County,44.89,0
48485013401,Texas,Wichita County,88.29,1
48487950500,Texas,Wilbarger County,18.31,0
48489950400,Texas,Willacy County,39.21,0
48491021000,Texas,Williamson County,14.34,0
48491021300,Texas,Williamson County,26.04,0
48491021401,Texas,Williamson County,12.25,0
48491021402,Texas,Williamson County,28.43,0
48499950200,Texas,Wood County,10.37,0
48499950601,Texas,Wood County,11.69,0
48507950301,Texas,Zavala County,15.44,0
49005000600,Utah,Cache County,12.29,0
49005000701,Utah,Cache County,15.0,0
49005000702,Utah,Cache County,52.54,0
49011125200,Utah,Davis County,14.7,0
49011125600,Utah,Davis County,89.81,1
49021110400,Utah,Iron County,14.56,0
49035101400,Utah,Salt Lake County,26.25,0
49035101900,Utah,Salt Lake County,12.7,0
49035102500,Utah,Salt Lake County,29.36,0
49035103300,Utah,Salt Lake County,11.65,0
49035111600,Utah,Salt Lake County,30.73,0
49035112818,Utah,Salt Lake County,100.0,1
49039972300,Utah,Sanpete County,28.62,0
49049001601,Utah,Utah County,47.91,0
49049001602,Utah,Utah County,87.4,1
49049001603,Utah,Utah County,44.11,0
49049001900,Utah,Utah County,15.7,0
49049002201,Utah,Utah County,25.46,0
49049002400,Utah,Utah County,16.61,0
49049002701,Utah,Utah County,10.38,0
49049010503,Utah,Utah County,25.99,0
49057201100,Utah,Weber County,21.72,0
49057201900,Utah,Weber County,12.01,0
49057210402,Utah,Weber County,11.8,0
50001960300,Vermont,Addison County,11.13,0
50001960800,Vermont,Addison County,54.62,0
50003971000,Vermont,Bennington County,23.84,0
50005957300,Vermont,Caledonia County,22.64,0
50007000600,Vermont,Chittenden County,17.1,0
50007000900,Vermont,Chittenden County,19.69,0
50007002200,Vermont,Chittenden County,22.05,0
50007003900,Vermont,Chittenden County,77.35,1
50015953200,Vermont,Lamoille County,16.74,0
50017959400,Vermont,Orange County,11.41,0
50019951400,Vermont,Orleans County,20.67,0
50021963600,Vermont,Rutland County,19.86,0
50021963800,Vermont,Rutland County,10.96,0
50023955500,Vermont,Washington County,24.67,0
50025967700,Vermont,Windham County,17.88,0
50025968200,Vermont,Windham County,11.96,0
51003010901,Virginia,Albemarle County,29.89,0
51003010902,Virginia,Albemarle County,72.27,1
51003010903,Virginia,Albemarle County,98.55,1
51003011303,Virginia,Albemarle County,15.68,0
51009010200,Virginia,Amherst County,14.85,0
51009010502,Virginia,Amherst County,51.64,0
51013101701,Virginia,Arlington County,13.35,0
51013103401,Virginia,Arlington County,75.54,1
51015070100,Virginia,Augusta County,29.06,0
51015070700,Virginia,Augusta County,11.33,0
51021040100,Virginia,Bland County,16.33,0
51025930201,Virginia,Brunswick County,14.0,0
51025930202,Virginia,Brunswick County,100.0,1
51027010600,Virginia,Buchanan County,18.71,0
51029930201,Virginia,Buckingham County,39.32,0
51041100600,Virginia,Chesterfield County,57.9,0
51041100817,Virginia,Chesterfield County,19.21,0
51047930501,Virginia,Culpeper County,25.83,0
51053840400,Virginia,Dinwiddie County,49.86,0
51059421900,Virginia,Fairfax County,11.69,0
51059440502,Virginia,Fairfax County,75.64,1
51065020101,Virginia,Fluvanna County,21.86,0
51067020600,Virginia,Franklin County,25.38,0
51069051102,Virginia,Frederick County,10.31,0
51075400300,Virginia,Goochland County,90.75,1
51081880102,Virginia,Greensville County,100.0,1
51083930600,Virginia,Halifax County,11.4,0
51085320601,Virginia,Hanover County,27.08,0
51085320702,Virginia,Hanover County,19.01,0
51087200301,Virginia,Henrico County,10.4,0
51087200409,Virginia,Henrico County,29.33,0
51095080102,Virginia,James City County,12.66,0
51095080205,Virginia,James City County,10.82,0
51105950300,Virginia,Lee County,28.49,0
51111930100,Virginia,Lunenburg County,20.32,0
51117930300,Virginia,Mecklenburg County,14.35,0
51117930600,Virginia,Mecklenburg County,23.44,0
51121020100,Virginia,Montgomery County,99.98,1
51121020202,Virginia,Montgomery County,14.97,0
51135000300,Virginia,Nottoway County,23.53,0
51135980100,Virginia,Nottoway County,38.24,0
51143010500,Virginia,Pittsylvania County,13.98,0
51145500300,Virginia,Powhatan County,85.14,1
51147930201,Virginia,Prince Edward County,23.76,0
51147930203,Virginia,Prince Edward County,97.42,1
51147930300,Virginia,Prince Edward County,13.53,0
51149850100,Virginia,Prince George County,87.78,1
51153901100,Virginia,Prince William County,14.92,0
51153901232,Virginia,Prince William County,19.18,0
51155210600,Virginia,Pulaski County,16.91,0
51159040200,Virginia,Richmond County,33.17,0
51161030203,Virginia,Roanoke County,12.13,0
51161030500,Virginia,Roanoke County,19.53,0
51165011500,Virginia,Rockingham County,19.22,0
51169030200,Virginia,Scott County,13.53,0
51173030500,Virginia,Smyth County,10.9,0
51175200300,Virginia,Southampton County,99.14,1
51179010201,Virginia,Stafford County,97.77,1
51179010204,Virginia,Stafford County,16.89,0
51183870201,Virginia,Sussex County,36.98,0
51183870202,Virginia,Sussex County,100.0,1
51185020100,Virginia,Tazewell County,27.72,0
51191010502,Virginia,Washington County,17.69,0
51191010602,Virginia,Washington County,24.56,0
51195930700,Virginia,Wise County,21.39,0
51195931200,Virginia,Wise County,19.49,0
51195931400,Virginia,Wise County,14.21,0
51199050900,Virginia,York County,12.47,0
51510200201,Virginia,Alexandria city,13.97,0
51510200702,Virginia,Alexandria city,10.9,0
51540000600,Virginia,Charlottesville city,13.7,0
51540000700,Virginia,Charlottesville city,17.06,0
51540001000,Virginia,Charlottesville city,10.06,0
51550021005,Virginia,Chesapeake city,19.87,0
51550021102,Virginia,Chesapeake city,19.19,0
51590000500,Virginia,Danville city,16.07,0
51590000700,Virginia,Danville city,11.31,0
51590001302,Virginia,Danville city,15.13,0
51630000301,Virginia,Fredericksburg city,87.99,1
51650010200,Virginia,Hampton city,60.31,0
51650010601,Virginia,Hampton city,10.52,0
51650011400,Virginia,Hampton city,81.47,1
51660000206,Virginia,Harrisonburg city,97.64,1
51660000207,Virginia,Harrisonburg city,21.06,0
51660000401,Virginia,Harrisonburg city,21.57,0
51678930500,Virginia,Lexington city,36.45,0
